module_id,cpg,strategy,module_size
1,cg12200038,median,2252
1,cg12204732,median,2252
1,cg12212311,median,2252
1,cg12215340,median,2252
1,cg12246510,median,2252
1,cg12250496,median,2252
1,cg12258042,median,2252
1,cg12258161,median,2252
1,cg12268575,median,2252
1,cg12296605,median,2252
1,cg12296772,median,2252
1,cg12300353,median,2252
1,cg12315713,median,2252
1,cg12325536,median,2252
1,cg12338417,median,2252
1,cg12348202,median,2252
1,cg12373084,median,2252
1,cg12382398,median,2252
1,cg12453631,median,2252
1,cg12454814,median,2252
1,cg12457773,median,2252
1,cg12475507,median,2252
1,cg12483476,median,2252
1,cg12497564,median,2252
1,cg12506971,median,2252
1,cg12508451,median,2252
1,cg12513880,median,2252
1,cg12535280,median,2252
1,cg12544191,median,2252
1,cg12560987,median,2252
1,cg12563178,median,2252
1,cg12595013,median,2252
1,cg12597389,median,2252
1,cg12627071,median,2252
1,cg12630082,median,2252
1,cg12638731,median,2252
1,cg12645220,median,2252
1,cg12664209,median,2252
1,cg12670347,median,2252
1,cg12682684,median,2252
1,cg12685846,median,2252
1,cg12698487,median,2252
1,cg12764034,median,2252
1,cg12807794,median,2252
1,cg12816961,median,2252
1,cg12818557,median,2252
1,cg12828075,median,2252
1,cg12832313,median,2252
1,cg12833207,median,2252
1,cg12843518,median,2252
1,cg12844784,median,2252
1,cg12847240,median,2252
1,cg12852499,median,2252
1,cg12868305,median,2252
1,cg12877723,median,2252
1,cg12894649,median,2252
1,cg12908187,median,2252
1,cg12921750,median,2252
1,cg12926938,median,2252
1,cg12940822,median,2252
1,cg12951849,median,2252
1,cg12969644,median,2252
1,cg12988534,median,2252
1,cg12995800,median,2252
1,cg12997720,median,2252
1,cg13000912,median,2252
1,cg13016408,median,2252
1,cg13016524,median,2252
1,cg13021841,median,2252
1,cg13063344,median,2252
1,cg13078140,median,2252
1,cg13136510,median,2252
1,cg13153190,median,2252
1,cg13176012,median,2252
1,cg13193239,median,2252
1,cg13222752,median,2252
1,cg13246235,median,2252
1,cg13255216,median,2252
1,cg13272546,median,2252
1,cg13279673,median,2252
1,cg13300273,median,2252
1,cg13314145,median,2252
1,cg13321967,median,2252
1,cg13327545,median,2252
1,cg13344169,median,2252
1,cg13347071,median,2252
1,cg13358636,median,2252
1,cg13359415,median,2252
1,cg13405783,median,2252
1,cg13407975,median,2252
1,cg13425391,median,2252
1,cg13434842,median,2252
1,cg13441730,median,2252
1,cg13445796,median,2252
1,cg13448605,median,2252
1,cg13448753,median,2252
1,cg13460643,median,2252
1,cg13464915,median,2252
1,cg13481638,median,2252
1,cg13488201,median,2252
1,cg13514230,median,2252
1,cg13539545,median,2252
1,cg13561879,median,2252
1,cg13566648,median,2252
1,cg13570972,median,2252
1,cg13582816,median,2252
1,cg13596497,median,2252
1,cg13606569,median,2252
1,cg13623495,median,2252
1,cg13632816,median,2252
1,cg13633270,median,2252
1,cg13633497,median,2252
1,cg13637654,median,2252
1,cg13644317,median,2252
1,cg13653144,median,2252
1,cg13654588,median,2252
1,cg13683040,median,2252
1,cg13688769,median,2252
1,cg13721404,median,2252
1,cg13745201,median,2252
1,cg13755795,median,2252
1,cg13779907,median,2252
1,cg13781843,median,2252
1,cg13784792,median,2252
1,cg13786089,median,2252
1,cg13790603,median,2252
1,cg13822303,median,2252
1,cg13829550,median,2252
1,cg13855568,median,2252
1,cg13882284,median,2252
1,cg13887205,median,2252
1,cg13895765,median,2252
1,cg13904970,median,2252
1,cg13913012,median,2252
1,cg13914083,median,2252
1,cg13929328,median,2252
1,cg13933080,median,2252
1,cg13944175,median,2252
1,cg13954457,median,2252
1,cg13964092,median,2252
1,cg13974632,median,2252
1,cg13985784,median,2252
1,cg14006181,median,2252
1,cg14009098,median,2252
1,cg14015441,median,2252
1,cg14051544,median,2252
1,cg14056357,median,2252
1,cg14060111,median,2252
1,cg14065115,median,2252
1,cg14068328,median,2252
1,cg14080967,median,2252
1,cg14092045,median,2252
1,cg14095438,median,2252
1,cg14134497,median,2252
1,cg14155416,median,2252
1,cg14156405,median,2252
1,cg14156751,median,2252
1,cg14225485,median,2252
1,cg14246617,median,2252
1,cg14265823,median,2252
1,cg14270292,median,2252
1,cg14273450,median,2252
1,cg14305313,median,2252
1,cg14312538,median,2252
1,cg14317285,median,2252
1,cg14319235,median,2252
1,cg14323675,median,2252
1,cg14326196,median,2252
1,cg14335275,median,2252
1,cg14338425,median,2252
1,cg14345012,median,2252
1,cg14347199,median,2252
1,cg14352983,median,2252
1,cg14354327,median,2252
1,cg14356396,median,2252
1,cg14405924,median,2252
1,cg14410016,median,2252
1,cg14412322,median,2252
1,cg14424407,median,2252
1,cg14425564,median,2252
1,cg14427009,median,2252
1,cg14451382,median,2252
1,cg14473102,median,2252
1,cg14473145,median,2252
1,cg14473924,median,2252
1,cg14475702,median,2252
1,cg14502484,median,2252
1,cg14511946,median,2252
1,cg14512563,median,2252
1,cg14515453,median,2252
1,cg14556683,median,2252
1,cg14568830,median,2252
1,cg14571552,median,2252
1,cg14603345,median,2252
1,cg14604568,median,2252
1,cg14615336,median,2252
1,cg14621053,median,2252
1,cg14631386,median,2252
1,cg14631834,median,2252
1,cg14658067,median,2252
1,cg14658804,median,2252
1,cg14676407,median,2252
1,cg14699728,median,2252
1,cg14719951,median,2252
1,cg14730445,median,2252
1,cg14750948,median,2252
1,cg14772925,median,2252
1,cg14780632,median,2252
1,cg14809204,median,2252
1,cg14823851,median,2252
1,cg14832406,median,2252
1,cg14834938,median,2252
1,cg14836602,median,2252
1,cg14848594,median,2252
1,cg14866863,median,2252
1,cg14875171,median,2252
1,cg14907769,median,2252
1,cg14923640,median,2252
1,cg14941291,median,2252
1,cg14951598,median,2252
1,cg14959729,median,2252
1,cg14971895,median,2252
1,cg15007156,median,2252
1,cg15044957,median,2252
1,cg15045441,median,2252
1,cg15056556,median,2252
1,cg15061530,median,2252
1,cg15084543,median,2252
1,cg15092343,median,2252
1,cg15123984,median,2252
1,cg15133719,median,2252
1,cg15168727,median,2252
1,cg15180867,median,2252
1,cg15195276,median,2252
1,cg15222899,median,2252
1,cg15229481,median,2252
1,cg15254559,median,2252
1,cg15310492,median,2252
1,cg15335436,median,2252
1,cg15341124,median,2252
1,cg15370180,median,2252
1,cg15379354,median,2252
1,cg15382538,median,2252
1,cg15385623,median,2252
1,cg15397374,median,2252
1,cg15412102,median,2252
1,cg15416877,median,2252
1,cg15425280,median,2252
1,cg15426956,median,2252
1,cg15427886,median,2252
1,cg15439862,median,2252
1,cg15447787,median,2252
1,cg15449956,median,2252
1,cg15452970,median,2252
1,cg15476523,median,2252
1,cg15485728,median,2252
1,cg15529692,median,2252
1,cg15538070,median,2252
1,cg15543566,median,2252
1,cg15562220,median,2252
1,cg15594967,median,2252
1,cg15600488,median,2252
1,cg15602241,median,2252
1,cg15611413,median,2252
1,cg15639592,median,2252
1,cg15653173,median,2252
1,cg15703632,median,2252
1,cg15709235,median,2252
1,cg15712559,median,2252
1,cg15718066,median,2252
1,cg15731815,median,2252
1,cg15745900,median,2252
1,cg15785868,median,2252
1,cg15789607,median,2252
1,cg15818307,median,2252
1,cg15834072,median,2252
1,cg15843567,median,2252
1,cg15852516,median,2252
1,cg15861585,median,2252
1,cg15868105,median,2252
1,cg15873320,median,2252
1,cg15887709,median,2252
1,cg15892784,median,2252
1,cg15895690,median,2252
1,cg15909981,median,2252
1,cg15912800,median,2252
1,cg15914463,median,2252
1,cg15916004,median,2252
1,cg15916399,median,2252
1,cg15916646,median,2252
1,cg15927720,median,2252
1,cg15953602,median,2252
1,cg15957055,median,2252
1,cg15979173,median,2252
1,cg15984718,median,2252
1,cg15989068,median,2252
1,cg16005494,median,2252
1,cg16026922,median,2252
1,cg16043357,median,2252
1,cg16046561,median,2252
1,cg16061498,median,2252
1,cg16065021,median,2252
1,cg16065186,median,2252
1,cg16072688,median,2252
1,cg16081281,median,2252
1,cg16085531,median,2252
1,cg16086620,median,2252
1,cg16099804,median,2252
1,cg16179952,median,2252
1,cg16184803,median,2252
1,cg16198315,median,2252
1,cg16209664,median,2252
1,cg16219603,median,2252
1,cg16226962,median,2252
1,cg16232126,median,2252
1,cg16248329,median,2252
1,cg16257029,median,2252
1,cg16264705,median,2252
1,cg16269431,median,2252
1,cg16318053,median,2252
1,cg16334314,median,2252
1,cg16342439,median,2252
1,cg16361966,median,2252
1,cg16376000,median,2252
1,cg16376108,median,2252
1,cg16404157,median,2252
1,cg16419235,median,2252
1,cg16419354,median,2252
1,cg16428251,median,2252
1,cg16435571,median,2252
1,cg16458596,median,2252
1,cg16483916,median,2252
1,cg16492377,median,2252
1,cg16498194,median,2252
1,cg16509777,median,2252
1,cg16512615,median,2252
1,cg16512661,median,2252
1,cg16536329,median,2252
1,cg16541931,median,2252
1,cg16544169,median,2252
1,cg16549308,median,2252
1,cg16560711,median,2252
1,cg16587616,median,2252
1,cg16590794,median,2252
1,cg16632715,median,2252
1,cg16654911,median,2252
1,cg16664405,median,2252
1,cg16697438,median,2252
1,cg16703956,median,2252
1,cg16705627,median,2252
1,cg16729415,median,2252
1,cg16733705,median,2252
1,cg16735881,median,2252
1,cg16768018,median,2252
1,cg16773899,median,2252
1,cg16783744,median,2252
1,cg16800165,median,2252
1,cg16803083,median,2252
1,cg16816603,median,2252
1,cg16823083,median,2252
1,cg16851425,median,2252
1,cg16852704,median,2252
1,cg16896079,median,2252
1,cg16910830,median,2252
1,cg16919569,median,2252
1,cg16939364,median,2252
1,cg16949120,median,2252
1,cg16987305,median,2252
1,cg17003736,median,2252
1,cg17007640,median,2252
1,cg17025835,median,2252
1,cg17037282,median,2252
1,cg17039236,median,2252
1,cg17059658,median,2252
1,cg17076890,median,2252
1,cg17078116,median,2252
1,cg17093795,median,2252
1,cg17098147,median,2252
1,cg17101296,median,2252
1,cg17105834,median,2252
1,cg17112089,median,2252
1,cg17112958,median,2252
1,cg17132421,median,2252
1,cg17148976,median,2252
1,cg17154315,median,2252
1,cg17161718,median,2252
1,cg17173767,median,2252
1,cg17176573,median,2252
1,cg17186168,median,2252
1,cg17213402,median,2252
1,cg17227967,median,2252
1,cg17264670,median,2252
1,cg17270257,median,2252
1,cg17275700,median,2252
1,cg17283453,median,2252
1,cg17301902,median,2252
1,cg17302155,median,2252
1,cg17306747,median,2252
1,cg17326555,median,2252
1,cg17339147,median,2252
1,cg17349389,median,2252
1,cg17354303,median,2252
1,cg17360781,median,2252
1,cg17362434,median,2252
1,cg17368808,median,2252
1,cg17370163,median,2252
1,cg17405234,median,2252
1,cg17410236,median,2252
1,cg17412886,median,2252
1,cg17426273,median,2252
1,cg17438030,median,2252
1,cg17444738,median,2252
1,cg17445145,median,2252
1,cg17455088,median,2252
1,cg17457560,median,2252
1,cg17459204,median,2252
1,cg17484671,median,2252
1,cg17486097,median,2252
1,cg17496659,median,2252
1,cg17504999,median,2252
1,cg17525102,median,2252
1,cg17526229,median,2252
1,cg17526573,median,2252
1,cg17536595,median,2252
1,cg17541528,median,2252
1,cg17554604,median,2252
1,cg17555373,median,2252
1,cg17573292,median,2252
1,cg17580935,median,2252
1,cg17590523,median,2252
1,cg17603206,median,2252
1,cg17603689,median,2252
1,cg17605476,median,2252
1,cg17607298,median,2252
1,cg17619311,median,2252
1,cg17630392,median,2252
1,cg17653824,median,2252
1,cg17656260,median,2252
1,cg17674725,median,2252
1,cg17688525,median,2252
1,cg17696377,median,2252
1,cg17714025,median,2252
1,cg17716765,median,2252
1,cg17722002,median,2252
1,cg17737681,median,2252
1,cg17774672,median,2252
1,cg17795158,median,2252
1,cg17807479,median,2252
1,cg17814047,median,2252
1,cg17816394,median,2252
1,cg17828689,median,2252
1,cg17840719,median,2252
1,cg17855264,median,2252
1,cg17863912,median,2252
1,cg17875483,median,2252
1,cg17885226,median,2252
1,cg17892556,median,2252
1,cg17939805,median,2252
1,cg17942573,median,2252
1,cg17953764,median,2252
1,cg17954152,median,2252
1,cg17971015,median,2252
1,cg17980283,median,2252
1,cg18016194,median,2252
1,cg18026588,median,2252
1,cg18044383,median,2252
1,cg18058689,median,2252
1,cg18060199,median,2252
1,cg18070676,median,2252
1,cg18087306,median,2252
1,cg18104012,median,2252
1,cg18115040,median,2252
1,cg18115406,median,2252
1,cg18136932,median,2252
1,cg18143243,median,2252
1,cg18143296,median,2252
1,cg18147485,median,2252
1,cg18150439,median,2252
1,cg18156204,median,2252
1,cg18158990,median,2252
1,cg18159860,median,2252
1,cg18160402,median,2252
1,cg18174258,median,2252
1,cg18181196,median,2252
1,cg18183163,median,2252
1,cg18193094,median,2252
1,cg18194945,median,2252
1,cg18206027,median,2252
1,cg18235734,median,2252
1,cg18235937,median,2252
1,cg18239753,median,2252
1,cg18249173,median,2252
1,cg18252309,median,2252
1,cg18257814,median,2252
1,cg18273840,median,2252
1,cg18276638,median,2252
1,cg18297437,median,2252
1,cg18299578,median,2252
1,cg18299835,median,2252
1,cg18301583,median,2252
1,cg18301891,median,2252
1,cg18303215,median,2252
1,cg18307783,median,2252
1,cg18311537,median,2252
1,cg18315963,median,2252
1,cg18326021,median,2252
1,cg18343437,median,2252
1,cg18347642,median,2252
1,cg18366919,median,2252
1,cg18371475,median,2252
1,cg18384778,median,2252
1,cg18391899,median,2252
1,cg18395355,median,2252
1,cg18406033,median,2252
1,cg18410872,median,2252
1,cg18420965,median,2252
1,cg18447727,median,2252
1,cg18471993,median,2252
1,cg18483289,median,2252
1,cg18485193,median,2252
1,cg18490614,median,2252
1,cg18517195,median,2252
1,cg18541254,median,2252
1,cg18556676,median,2252
1,cg18582824,median,2252
1,cg18587806,median,2252
1,cg18596362,median,2252
1,cg18603228,median,2252
1,cg18651870,median,2252
1,cg18657094,median,2252
1,cg18679410,median,2252
1,cg18685561,median,2252
1,cg18686155,median,2252
1,cg18686527,median,2252
1,cg18687675,median,2252
1,cg18710784,median,2252
1,cg18731327,median,2252
1,cg18747039,median,2252
1,cg18747408,median,2252
1,cg18764577,median,2252
1,cg18770350,median,2252
1,cg18780257,median,2252
1,cg18794839,median,2252
1,cg18799217,median,2252
1,cg18849102,median,2252
1,cg18854419,median,2252
1,cg18855780,median,2252
1,cg18866015,median,2252
1,cg18918321,median,2252
1,cg18932726,median,2252
1,cg18948125,median,2252
1,cg18952796,median,2252
1,cg18961681,median,2252
1,cg18969232,median,2252
1,cg18972811,median,2252
1,cg18988498,median,2252
1,cg18989709,median,2252
1,cg19021738,median,2252
1,cg19024344,median,2252
1,cg19054524,median,2252
1,cg19078576,median,2252
1,cg19079194,median,2252
1,cg19084726,median,2252
1,cg19098763,median,2252
1,cg19101326,median,2252
1,cg19134568,median,2252
1,cg19149681,median,2252
1,cg19162158,median,2252
1,cg19165390,median,2252
1,cg19181162,median,2252
1,cg19194373,median,2252
1,cg19211800,median,2252
1,cg19230755,median,2252
1,cg19267252,median,2252
1,cg19275261,median,2252
1,cg19311218,median,2252
1,cg19346645,median,2252
1,cg19351628,median,2252
1,cg19360104,median,2252
1,cg19375479,median,2252
1,cg19384289,median,2252
1,cg19392831,median,2252
1,cg19396878,median,2252
1,cg19397320,median,2252
1,cg19407095,median,2252
1,cg19414591,median,2252
1,cg19414741,median,2252
1,cg19507068,median,2252
1,cg19508437,median,2252
1,cg19524676,median,2252
1,cg19536810,median,2252
1,cg19554389,median,2252
1,cg19560758,median,2252
1,cg19632594,median,2252
1,cg19651694,median,2252
1,cg19654195,median,2252
1,cg19656282,median,2252
1,cg19671120,median,2252
1,cg19671533,median,2252
1,cg19672997,median,2252
1,cg19707040,median,2252
1,cg19716238,median,2252
1,cg19721889,median,2252
1,cg19730691,median,2252
1,cg19744908,median,2252
1,cg19748093,median,2252
1,cg19760898,median,2252
1,cg19761848,median,2252
1,cg19768329,median,2252
1,cg19786627,median,2252
1,cg19792599,median,2252
1,cg19802138,median,2252
1,cg19804605,median,2252
1,cg19806642,median,2252
1,cg19815904,median,2252
1,cg19819145,median,2252
1,cg19821713,median,2252
1,cg19851909,median,2252
1,cg19885761,median,2252
1,cg19908812,median,2252
1,cg19909239,median,2252
1,cg19915738,median,2252
1,cg19922137,median,2252
1,cg19927816,median,2252
1,cg19942495,median,2252
1,cg19947104,median,2252
1,cg19949955,median,2252
1,cg19965221,median,2252
1,cg19993589,median,2252
1,cg20019985,median,2252
1,cg20040743,median,2252
1,cg20076842,median,2252
1,cg20106459,median,2252
1,cg20132590,median,2252
1,cg20183094,median,2252
1,cg20192747,median,2252
1,cg20219381,median,2252
1,cg20222926,median,2252
1,cg20232102,median,2252
1,cg20233073,median,2252
1,cg20248093,median,2252
1,cg20253468,median,2252
1,cg20268039,median,2252
1,cg20270188,median,2252
1,cg20271029,median,2252
1,cg20279283,median,2252
1,cg20289688,median,2252
1,cg20294789,median,2252
1,cg20305024,median,2252
1,cg20329085,median,2252
1,cg20334313,median,2252
1,cg20339230,median,2252
1,cg20340302,median,2252
1,cg20434926,median,2252
1,cg20449685,median,2252
1,cg20457796,median,2252
1,cg20467957,median,2252
1,cg20470857,median,2252
1,cg20478129,median,2252
1,cg20482698,median,2252
1,cg20483324,median,2252
1,cg20557687,median,2252
1,cg20584905,median,2252
1,cg20611911,median,2252
1,cg20631014,median,2252
1,cg20676716,median,2252
1,cg20677901,median,2252
1,cg20688709,median,2252
1,cg20710709,median,2252
1,cg20716119,median,2252
1,cg20720059,median,2252
1,cg20723355,median,2252
1,cg20778451,median,2252
1,cg20787173,median,2252
1,cg20792062,median,2252
1,cg20820063,median,2252
1,cg20829347,median,2252
1,cg20852846,median,2252
1,cg20887073,median,2252
1,cg20906291,median,2252
1,cg20927661,median,2252
1,cg20931033,median,2252
1,cg20937139,median,2252
1,cg20943338,median,2252
1,cg20956815,median,2252
1,cg20974724,median,2252
1,cg20979799,median,2252
1,cg20985450,median,2252
1,cg20985755,median,2252
1,cg20986652,median,2252
1,cg20992114,median,2252
1,cg21004042,median,2252
1,cg21053831,median,2252
1,cg21054521,median,2252
1,cg21091227,median,2252
1,cg21101356,median,2252
1,cg21113740,median,2252
1,cg21126583,median,2252
1,cg21154627,median,2252
1,cg21158087,median,2252
1,cg21166964,median,2252
1,cg21169914,median,2252
1,cg21170041,median,2252
1,cg21172540,median,2252
1,cg21173447,median,2252
1,cg21180286,median,2252
1,cg21187352,median,2252
1,cg21187769,median,2252
1,cg21229339,median,2252
1,cg21238818,median,2252
1,cg21269330,median,2252
1,cg21276413,median,2252
1,cg21300373,median,2252
1,cg21303386,median,2252
1,cg21325154,median,2252
1,cg21350575,median,2252
1,cg21384492,median,2252
1,cg21410991,median,2252
1,cg21415530,median,2252
1,cg21426003,median,2252
1,cg21458907,median,2252
1,cg21469278,median,2252
1,cg21474897,median,2252
1,cg21482659,median,2252
1,cg21488279,median,2252
